"","id","latitude","longitude","date","prcp","tavg","tmax","tmin"
"20987","RSM00028900",NA,NA,1993-06-15,0,156,220,77
"20988","RSM00028900",NA,NA,1993-06-16,0,180,219,137
"20989","RSM00028900",NA,NA,1993-06-17,0,212,272,165
"20990","RSM00028900",NA,NA,1993-06-18,92,186,223,170
"20991","RSM00028900",NA,NA,1993-06-19,133,173,201,164
"20992","RSM00028900",NA,NA,1993-06-20,0,178,228,127
"20993","RSM00028900",NA,NA,1993-06-21,0,193,235,148
"20994","RSM00028900",NA,NA,1993-06-22,12,189,224,150
"20995","RSM00028900",NA,NA,1993-06-23,0,195,240,145
"20996","RSM00028900",NA,NA,1993-06-24,56,184,240,154
"20997","RSM00028900",NA,NA,1993-06-25,70,166,181,147
"20998","RSM00028900",NA,NA,1993-06-26,17,174,221,153
"20999","RSM00028900",NA,NA,1993-06-27,0,183,224,124
"21000","RSM00028900",NA,NA,1993-06-28,75,191,225,165
"21001","RSM00028900",NA,NA,1993-06-29,162,151,179,130
"21002","RSM00028900",NA,NA,1993-06-30,11,171,220,135
"21003","RSM00028900",NA,NA,1993-07-01,149,174,208,146
"21004","RSM00028900",NA,NA,1993-07-02,82,169,214,145
"21005","RSM00028900",NA,NA,1993-07-03,3,182,225,146
"21006","RSM00028900",NA,NA,1993-07-04,40,175,226,141
"21007","RSM00028900",NA,NA,1993-07-05,159,166,216,145
"21008","RSM00028900",NA,NA,1993-07-06,0,186,241,142
"21009","RSM00028900",NA,NA,1993-07-07,0,206,255,154
"21010","RSM00028900",NA,NA,1993-07-08,0,231,272,193
"21011","RSM00028900",NA,NA,1993-07-09,0,251,303,196
"21012","RSM00028900",NA,NA,1993-07-10,56,183,281,147
"21013","RSM00028900",NA,NA,1993-07-11,0,179,222,135
"21014","RSM00028900",NA,NA,1993-07-12,9,196,235,156
"21015","RSM00028900",NA,NA,1993-07-13,26,185,225,150
"21016","RSM00028900",NA,NA,1993-07-14,0,197,254,143
"21017","RSM00028900",NA,NA,1993-07-15,0,231,281,179
"21018","RSM00028900",NA,NA,1993-07-16,8,226,272,197
"21019","RSM00028900",NA,NA,1993-07-17,5,212,252,180
"21020","RSM00028900",NA,NA,1993-07-18,456,209,247,189
"21021","RSM00028900",NA,NA,1993-07-19,42,197,237,165
"21022","RSM00028900",NA,NA,1993-07-20,9,200,251,160
"21023","RSM00028900",NA,NA,1993-07-21,0,205,260,167
"21024","RSM00028900",NA,NA,1993-07-22,0,218,274,155
"21025","RSM00028900",NA,NA,1993-07-23,69,239,296,204
"21026","RSM00028900",NA,NA,1993-07-24,0,238,280,195
"21027","RSM00028900",NA,NA,1993-07-25,0,226,280,185
"21028","RSM00028900",NA,NA,1993-07-26,0,197,238,147
"21029","RSM00028900",NA,NA,1993-07-27,0,200,247,154
"21030","RSM00028900",NA,NA,1993-07-28,5,218,268,164
"21031","RSM00028900",NA,NA,1993-07-29,0,214,249,175
"21032","RSM00028900",NA,NA,1993-07-30,0,205,253,154
"21033","RSM00028900",NA,NA,1993-07-31,100,186,242,20
"21034","RSM00028900",NA,NA,1993-08-01,246,172,215,139
"21035","RSM00028900",NA,NA,1993-08-02,0,181,235,133
"21036","RSM00028900",NA,NA,1993-08-03,0,202,248,155
"21037","RSM00028900",NA,NA,1993-08-04,0,219,262,185
"21038","RSM00028900",NA,NA,1993-08-05,12,230,287,183
"21039","RSM00028900",NA,NA,1993-08-06,0,235,285,180
"21040","RSM00028900",NA,NA,1993-08-07,0,232,276,180
"21041","RSM00028900",NA,NA,1993-08-08,0,243,288,185
"21042","RSM00028900",NA,NA,1993-08-09,137,250,297,194
"21043","RSM00028900",NA,NA,1993-08-10,35,212,266,184
"21044","RSM00028900",NA,NA,1993-08-11,3,203,238,167
"21045","RSM00028900",NA,NA,1993-08-12,102,182,219,165
"21046","RSM00028900",NA,NA,1993-08-13,0,178,219,135
"21047","RSM00028900",NA,NA,1993-08-14,0,193,240,130
"21048","RSM00028900",NA,NA,1993-08-15,0,197,243,150
"21049","RSM00028900",NA,NA,1993-08-16,0,173,223,134
"21050","RSM00028900",NA,NA,1993-08-17,0,162,204,124
"21051","RSM00028900",NA,NA,1993-08-18,0,185,228,154
"21052","RSM00028900",NA,NA,1993-08-19,0,209,263,153
"21053","RSM00028900",NA,NA,1993-08-20,10,192,247,165
"21054","RSM00028900",NA,NA,1993-08-21,10,179,213,150
"21055","RSM00028900",NA,NA,1993-08-22,0,164,202,130
"21056","RSM00028900",NA,NA,1993-08-23,223,135,180,125
"21057","RSM00028900",NA,NA,1993-08-24,6,154,200,113
"21058","RSM00028900",NA,NA,1993-08-25,0,157,190,137
"21059","RSM00028900",NA,NA,1993-08-26,0,150,198,105
"21060","RSM00028900",NA,NA,1993-08-27,0,154,199,114
"21061","RSM00028900",NA,NA,1993-08-28,5,135,169,103
"21062","RSM00028900",NA,NA,1993-08-29,3,134,188,84
"21063","RSM00028900",NA,NA,1993-08-30,322,112,150,99
"21064","RSM00028900",NA,NA,1993-08-31,0,94,126,80
"21065","RSM00028900",NA,NA,1993-09-01,0,93,148,48
"21066","RSM00028900",NA,NA,1993-09-02,0,118,165,69
"21067","RSM00028900",NA,NA,1993-09-03,12,117,146,96
"21068","RSM00028900",NA,NA,1993-09-04,270,112,137,93
"21069","RSM00028900",NA,NA,1993-09-05,0,135,183,108
"21070","RSM00028900",NA,NA,1993-09-06,0,165,215,129
"21071","RSM00028900",NA,NA,1993-09-07,0,175,215,131
"21072","RSM00028900",NA,NA,1993-09-08,203,126,195,90
"21073","RSM00028900",NA,NA,1993-09-09,4,100,143,71
"21074","RSM00028900",NA,NA,1993-09-10,117,85,116,53
"21075","RSM00028900",NA,NA,1993-09-11,96,84,116,47
"21076","RSM00028900",NA,NA,1993-09-12,0,64,103,28
"21077","RSM00028900",NA,NA,1993-09-13,0,78,122,30
"21078","RSM00028900",NA,NA,1993-09-14,109,62,92,46
"21079","RSM00028900",NA,NA,1993-09-15,16,84,120,63
"21080","RSM00028900",NA,NA,1993-09-16,0,122,170,91
"21081","RSM00028900",NA,NA,1993-09-17,0,98,151,70
"21082","RSM00028900",NA,NA,1993-09-18,28,74,116,47
"21083","RSM00028900",NA,NA,1993-09-19,0,105,134,91
"21084","RSM00028900",NA,NA,1993-09-20,4,68,97,50
"21085","RSM00028900",NA,NA,1993-09-21,0,51,92,10
"21086","RSM00028900",NA,NA,1993-09-22,4,69,104,45
"21087","RSM00028900",NA,NA,1993-09-23,0,86,121,62
"21088","RSM00028900",NA,NA,1993-09-24,0,126,174,86
"21089","RSM00028900",NA,NA,1993-09-25,20,67,158,43
"21090","RSM00028900",NA,NA,1993-09-26,3,26,52,11
"21091","RSM00028900",NA,NA,1993-09-27,0,17,45,-4
"21092","RSM00028900",NA,NA,1993-09-28,0,37,78,-4
"21093","RSM00028900",NA,NA,1993-09-29,57,44,74,25
"21094","RSM00028900",NA,NA,1993-09-30,94,44,74,30
"21095","RSM00028900",NA,NA,1993-10-01,0,34,44,32
"21096","RSM00028900",NA,NA,1993-10-02,4,24,37,17
"21097","RSM00028900",NA,NA,1993-10-03,0,38,75,8
"21098","RSM00028900",NA,NA,1993-10-04,9,62,83,49
"21099","RSM00028900",NA,NA,1993-10-05,0,71,120,26
"21100","RSM00028900",NA,NA,1993-10-06,0,63,108,19
"21101","RSM00028900",NA,NA,1993-10-07,0,70,125,30
"21102","RSM00028900",NA,NA,1993-10-08,0,79,146,17
"21103","RSM00028900",NA,NA,1993-10-09,0,86,149,29
"21104","RSM00028900",NA,NA,1993-10-10,0,94,125,54
"21105","RSM00028900",NA,NA,1993-10-11,4,93,134,65
"21106","RSM00028900",NA,NA,1993-10-12,0,119,137,104
"21107","RSM00028900",NA,NA,1993-10-13,50,122,149,114
"21108","RSM00028900",NA,NA,1993-10-14,0,101,140,50
"21109","RSM00028900",NA,NA,1993-10-15,0,124,169,95
"21110","RSM00028900",NA,NA,1993-10-16,0,155,192,115
"21111","RSM00028900",NA,NA,1993-10-17,0,96,162,48
"21112","RSM00028900",NA,NA,1993-10-18,29,50,79,19
"21113","RSM00028900",NA,NA,1993-10-19,37,39,89,11
"21114","RSM00028900",NA,NA,1993-10-20,0,38,61,15
"21115","RSM00028900",NA,NA,1993-10-21,0,57,84,26
"21116","RSM00028900",NA,NA,1993-10-22,0,41,58,30
"21117","RSM00028900",NA,NA,1993-10-23,0,-7,35,-41
"21118","RSM00028900",NA,NA,1993-10-24,0,-35,-7,-69
"21119","RSM00028900",NA,NA,1993-10-25,87,-18,11,-43
"21120","RSM00028900",NA,NA,1993-10-26,85,12,26,0
"21121","RSM00028900",NA,NA,1993-10-27,3,-11,4,-29
"21122","RSM00028900",NA,NA,1993-10-28,4,-17,-1,-39
"21123","RSM00028900",NA,NA,1993-10-29,4,-19,-3,-35
"21124","RSM00028900",NA,NA,1993-10-30,50,-10,5,-25
"21125","RSM00028900",NA,NA,1993-10-31,2,-24,-8,-37
"21126","RSM00028900",NA,NA,1993-11-01,2,-27,-13,-48
"21127","RSM00028900",NA,NA,1993-11-02,2,-10,1,-19
"21128","RSM00028900",NA,NA,1993-11-03,4,2,10,-9
"21129","RSM00028900",NA,NA,1993-11-04,0,2,12,-20
"21130","RSM00028900",NA,NA,1993-11-05,0,-10,6,-29
"21131","RSM00028900",NA,NA,1993-11-06,0,-11,-4,-18
"21132","RSM00028900",NA,NA,1993-11-07,8,-73,-4,-116
"21133","RSM00028900",NA,NA,1993-11-08,28,-86,-67,-103
"21134","RSM00028900",NA,NA,1993-11-09,0,-142,-98,-163
"21135","RSM00028900",NA,NA,1993-11-10,0,-174,-141,-203
"21136","RSM00028900",NA,NA,1993-11-11,0,-139,-78,-174
"21137","RSM00028900",NA,NA,1993-11-12,0,-117,-90,-146
"21138","RSM00028900",NA,NA,1993-11-13,0,-99,-91,-111
"21139","RSM00028900",NA,NA,1993-11-14,0,-104,-81,-130
"21140","RSM00028900",NA,NA,1993-11-15,0,-127,-100,-152
"21141","RSM00028900",NA,NA,1993-11-16,0,-101,-67,-149
"21142","RSM00028900",NA,NA,1993-11-17,2,-130,-107,-162
"21143","RSM00028900",NA,NA,1993-11-18,19,-116,-110,-122
"21144","RSM00028900",NA,NA,1993-11-19,3,-118,-103,-133
"21145","RSM00028900",NA,NA,1993-11-20,0,-109,-90,-132
"21146","RSM00028900",NA,NA,1993-11-21,0,-139,-98,-172
"21147","RSM00028900",NA,NA,1993-11-22,2,-95,-51,-138
"21148","RSM00028900",NA,NA,1993-11-23,2,-73,-51,-97
"21149","RSM00028900",NA,NA,1993-11-24,0,-120,-95,-155
"21150","RSM00028900",NA,NA,1993-11-25,0,-85,-72,-123
"21151","RSM00028900",NA,NA,1993-11-26,2,-95,-84,-104
"21152","RSM00028900",NA,NA,1993-11-27,3,-131,-104,-152
"21153","RSM00028900",NA,NA,1993-11-28,2,-157,-146,-173
"21154","RSM00028900",NA,NA,1993-11-29,2,-126,-70,-162
"21155","RSM00028900",NA,NA,1993-11-30,0,-101,-70,-123
"21156","RSM00028900",NA,NA,1993-12-01,0,-136,-99,-150
"21157","RSM00028900",NA,NA,1993-12-02,0,-156,-135,-191
"21158","RSM00028900",NA,NA,1993-12-03,0,-120,-99,-135
"21159","RSM00028900",NA,NA,1993-12-04,0,-130,-102,-161
"21160","RSM00028900",NA,NA,1993-12-05,0,-116,-104,-123
"21161","RSM00028900",NA,NA,1993-12-06,17,-119,-109,-134
"21162","RSM00028900",NA,NA,1993-12-07,17,-103,-90,-113
"21163","RSM00028900",NA,NA,1993-12-08,0,-58,-26,-90
"21164","RSM00028900",NA,NA,1993-12-09,0,-61,-26,-88
"21165","RSM00028900",NA,NA,1993-12-10,2,-94,-61,-118
"21166","RSM00028900",NA,NA,1993-12-11,24,-107,-90,-123
"21167","RSM00028900",NA,NA,1993-12-12,20,-100,-90,-104
"21168","RSM00028900",NA,NA,1993-12-13,7,-127,-104,-143
"21169","RSM00028900",NA,NA,1993-12-14,32,-74,-30,-128
"21170","RSM00028900",NA,NA,1993-12-15,0,-48,-30,-63
"21171","RSM00028900",NA,NA,1993-12-16,2,-40,-22,-62
"21172","RSM00028900",NA,NA,1993-12-17,147,-43,-22,-58
"21173","RSM00028900",NA,NA,1993-12-18,230,-35,-14,-44
"21174","RSM00028900",NA,NA,1993-12-19,88,-11,2,-43
"21175","RSM00028900",NA,NA,1993-12-20,9,-25,-5,-35
"21176","RSM00028900",NA,NA,1993-12-21,32,-1,13,-38
"21177","RSM00028900",NA,NA,1993-12-22,58,-33,-2,-45
"21178","RSM00028900",NA,NA,1993-12-23,49,-61,-36,-93
"21179","RSM00028900",NA,NA,1993-12-24,34,-40,-2,-65
"21180","RSM00028900",NA,NA,1993-12-25,2,-66,-53,-80
"21181","RSM00028900",NA,NA,1993-12-26,2,-63,-52,-78
"21182","RSM00028900",NA,NA,1993-12-27,2,-67,-53,-76
"21183","RSM00028900",NA,NA,1993-12-28,4,-95,-76,-108
"21184","RSM00028900",NA,NA,1993-12-29,15,-86,-80,-98
"21185","RSM00028900",NA,NA,1993-12-30,0,-138,-98,-161
"21186","RSM00028900",NA,NA,1993-12-31,0,-182,-150,-203
"21187","RSM00028900",NA,NA,1994-01-01,0,-215,-187,-244
"21188","RSM00028900",NA,NA,1994-01-02,2,-132,-90,-201
"21189","RSM00028900",NA,NA,1994-01-03,2,-93,-71,-107
"21190","RSM00028900",NA,NA,1994-01-04,89,-87,-78,-103
"21191","RSM00028900",NA,NA,1994-01-05,4,-87,-74,-97
"21192","RSM00028900",NA,NA,1994-01-06,0,-70,-54,-84
"21193","RSM00028900",NA,NA,1994-01-07,2,-61,-53,-72
"21194","RSM00028900",NA,NA,1994-01-08,18,-34,-8,-58
"21195","RSM00028900",NA,NA,1994-01-09,12,-73,-58,-83
"21196","RSM00028900",NA,NA,1994-01-10,12,-4,20,-69
"21197","RSM00028900",NA,NA,1994-01-11,20,-28,-10,-48
"21198","RSM00028900",NA,NA,1994-01-12,3,-80,-33,-117
"21199","RSM00028900",NA,NA,1994-01-13,0,-143,-117,-169
"21200","RSM00028900",NA,NA,1994-01-14,0,-182,-143,-207
"21201","RSM00028900",NA,NA,1994-01-15,0,-155,-136,-168
"21202","RSM00028900",NA,NA,1994-01-16,0,-155,-144,-164
"21203","RSM00028900",NA,NA,1994-01-17,72,-119,-104,-144
"21204","RSM00028900",NA,NA,1994-01-18,3,-73,-48,-105
"21205","RSM00028900",NA,NA,1994-01-19,60,-65,-26,-98
"21206","RSM00028900",NA,NA,1994-01-20,2,-136,-96,-149
"21207","RSM00028900",NA,NA,1994-01-21,0,-124,-114,-152
"21208","RSM00028900",NA,NA,1994-01-22,0,-147,-113,-167
"21209","RSM00028900",NA,NA,1994-01-23,25,-83,-3,-151
"21210","RSM00028900",NA,NA,1994-01-24,0,-33,-3,-74
"21211","RSM00028900",NA,NA,1994-01-25,47,-22,-3,-48
"21212","RSM00028900",NA,NA,1994-01-26,6,-30,-22,-45
"21213","RSM00028900",NA,NA,1994-01-27,0,-49,-31,-78
"21214","RSM00028900",NA,NA,1994-01-28,65,-58,-23,-93
"21215","RSM00028900",NA,NA,1994-01-29,0,-15,7,-26
"21216","RSM00028900",NA,NA,1994-01-30,5,-46,-24,-66
"21217","RSM00028900",NA,NA,1994-01-31,23,-53,-38,-96
"21218","RSM00028900",NA,NA,1994-02-01,0,-136,-96,-171
"21219","RSM00028900",NA,NA,1994-02-02,0,-163,-146,-177
"21220","RSM00028900",NA,NA,1994-02-03,0,-207,-163,-232
"21221","RSM00028900",NA,NA,1994-02-04,0,-216,-171,-243
"21222","RSM00028900",NA,NA,1994-02-05,2,-198,-185,-208
"21223","RSM00028900",NA,NA,1994-02-06,0,-202,-144,-227
"21224","RSM00028900",NA,NA,1994-02-07,5,-164,-128,-187
"21225","RSM00028900",NA,NA,1994-02-08,2,-223,-166,-242
"21226","RSM00028900",NA,NA,1994-02-09,0,-259,-216,-289
"21227","RSM00028900",NA,NA,1994-02-10,0,-245,-208,-281
"21228","RSM00028900",NA,NA,1994-02-11,0,-270,-241,-288
"21229","RSM00028900",NA,NA,1994-02-12,0,-303,-266,-330
"21230","RSM00028900",NA,NA,1994-02-13,0,-276,-218,-309
"21231","RSM00028900",NA,NA,1994-02-14,0,-234,-179,-256
"21232","RSM00028900",NA,NA,1994-02-15,0,-235,-154,-291
"21233","RSM00028900",NA,NA,1994-02-16,11,-97,-45,-154
"21234","RSM00028900",NA,NA,1994-02-17,0,-63,-32,-98
"21235","RSM00028900",NA,NA,1994-02-18,2,-70,-46,-83
"21236","RSM00028900",NA,NA,1994-02-19,2,-67,-20,-103
"21237","RSM00028900",NA,NA,1994-02-20,0,-92,-56,-127
"21238","RSM00028900",NA,NA,1994-02-21,0,-108,-74,-156
"21239","RSM00028900",NA,NA,1994-02-22,0,-144,-68,-202
"21240","RSM00028900",NA,NA,1994-02-23,0,-101,-53,-128
"21241","RSM00028900",NA,NA,1994-02-24,0,-142,-89,-168
"21242","RSM00028900",NA,NA,1994-02-25,0,-140,-116,-157
"21243","RSM00028900",NA,NA,1994-02-26,4,-119,-103,-128
"21244","RSM00028900",NA,NA,1994-02-27,57,-141,-116,-161
"21245","RSM00028900",NA,NA,1994-02-28,3,-132,-71,-183
"21246","RSM00028900",NA,NA,1994-03-01,10,-129,-88,-163
"21247","RSM00028900",NA,NA,1994-03-02,0,-127,-68,-174
"21248","RSM00028900",NA,NA,1994-03-03,0,-109,-56,-148
"21249","RSM00028900",NA,NA,1994-03-04,0,-124,-95,-152
"21250","RSM00028900",NA,NA,1994-03-05,0,-145,-103,-182
"21251","RSM00028900",NA,NA,1994-03-06,0,-149,-110,-183
"21252","RSM00028900",NA,NA,1994-03-07,0,-126,-88,-149
"21253","RSM00028900",NA,NA,1994-03-08,0,-93,-65,-108
"21254","RSM00028900",NA,NA,1994-03-09,0,-105,-76,-133
"21255","RSM00028900",NA,NA,1994-03-10,0,-126,-88,-153
"21256","RSM00028900",NA,NA,1994-03-11,5,-145,-98,-180
"21257","RSM00028900",NA,NA,1994-03-12,3,-90,-44,-110
"21258","RSM00028900",NA,NA,1994-03-13,2,-70,-20,-100
"21259","RSM00028900",NA,NA,1994-03-14,6,-59,-41,-81
"21260","RSM00028900",NA,NA,1994-03-15,6,-70,-43,-92
"21261","RSM00028900",NA,NA,1994-03-16,23,-97,-44,-136
"21262","RSM00028900",NA,NA,1994-03-17,54,-6,12,-44
"21263","RSM00028900",NA,NA,1994-03-18,86,-6,27,-34
"21264","RSM00028900",NA,NA,1994-03-19,18,9,37,-4
"21265","RSM00028900",NA,NA,1994-03-20,0,-10,24,-49
"21266","RSM00028900",NA,NA,1994-03-21,0,-9,13,-36
"21267","RSM00028900",NA,NA,1994-03-22,19,-27,0,-58
"21268","RSM00028900",NA,NA,1994-03-23,0,-38,-8,-69
"21269","RSM00028900",NA,NA,1994-03-24,0,-53,-8,-92
"21270","RSM00028900",NA,NA,1994-03-25,53,-29,-3,-53
"21271","RSM00028900",NA,NA,1994-03-26,32,3,17,-9
"21272","RSM00028900",NA,NA,1994-03-27,232,23,36,2
"21273","RSM00028900",NA,NA,1994-03-28,0,14,37,-9
"21274","RSM00028900",NA,NA,1994-03-29,0,-21,12,-43
"21275","RSM00028900",NA,NA,1994-03-30,0,-39,2,-78
"21276","RSM00028900",NA,NA,1994-03-31,0,-32,22,-83
"21277","RSM00028900",NA,NA,1994-04-01,8,-30,-9,-48
"21278","RSM00028900",NA,NA,1994-04-02,7,-6,8,-23
"21279","RSM00028900",NA,NA,1994-04-03,0,-3,29,-44
"21280","RSM00028900",NA,NA,1994-04-04,0,1,50,-46
"21281","RSM00028900",NA,NA,1994-04-05,0,7,38,-44
"21282","RSM00028900",NA,NA,1994-04-06,0,20,54,-9
"21283","RSM00028900",NA,NA,1994-04-07,0,20,63,-23
"21284","RSM00028900",NA,NA,1994-04-08,0,30,86,-24
"21285","RSM00028900",NA,NA,1994-04-09,0,34,85,-2
"21286","RSM00028900",NA,NA,1994-04-10,0,33,64,17
"21287","RSM00028900",NA,NA,1994-04-11,0,58,125,8
"21288","RSM00028900",NA,NA,1994-04-12,0,64,115,23
"21289","RSM00028900",NA,NA,1994-04-13,0,45,86,16
"21290","RSM00028900",NA,NA,1994-04-14,0,41,77,15
"21291","RSM00028900",NA,NA,1994-04-15,0,55,98,14
"21292","RSM00028900",NA,NA,1994-04-16,0,63,121,-1
"21293","RSM00028900",NA,NA,1994-04-17,12,85,145,50
"21294","RSM00028900",NA,NA,1994-04-18,11,93,152,48
"21295","RSM00028900",NA,NA,1994-04-19,0,133,191,77
"21296","RSM00028900",NA,NA,1994-04-20,23,108,173,60
"21297","RSM00028900",NA,NA,1994-04-21,0,67,98,36
"21298","RSM00028900",NA,NA,1994-04-22,0,77,115,50
"21299","RSM00028900",NA,NA,1994-04-23,0,117,184,67
"21300","RSM00028900",NA,NA,1994-04-24,33,164,219,112
"21301","RSM00028900",NA,NA,1994-04-25,0,164,206,124
"21302","RSM00028900",NA,NA,1994-04-26,0,113,176,55
"21303","RSM00028900",NA,NA,1994-04-27,0,90,134,30
"21304","RSM00028900",NA,NA,1994-04-28,0,102,162,28
"21305","RSM00028900",NA,NA,1994-04-29,0,132,197,64
"21306","RSM00028900",NA,NA,1994-04-30,0,148,204,85
"21307","RSM00028900",NA,NA,1994-05-01,0,157,220,113
"21308","RSM00028900",NA,NA,1994-05-02,0,176,242,96
"21309","RSM00028900",NA,NA,1994-05-03,0,188,256,119
"21310","RSM00028900",NA,NA,1994-05-04,0,179,236,145
"21311","RSM00028900",NA,NA,1994-05-05,7,152,193,106
"21312","RSM00028900",NA,NA,1994-05-06,99,133,174,104
"21313","RSM00028900",NA,NA,1994-05-07,55,111,137,80
"21314","RSM00028900",NA,NA,1994-05-08,8,93,115,72
"21315","RSM00028900",NA,NA,1994-05-09,0,107,143,81
"21316","RSM00028900",NA,NA,1994-05-10,0,146,202,86
"21317","RSM00028900",NA,NA,1994-05-11,0,119,190,65
"21318","RSM00028900",NA,NA,1994-05-12,0,89,142,25
"21319","RSM00028900",NA,NA,1994-05-13,0,114,172,42
"21320","RSM00028900",NA,NA,1994-05-14,0,130,172,84
"21321","RSM00028900",NA,NA,1994-05-15,0,63,118,19
"21322","RSM00028900",NA,NA,1994-05-16,0,93,175,17
"21323","RSM00028900",NA,NA,1994-05-17,13,154,226,110
"21324","RSM00028900",NA,NA,1994-05-18,0,158,181,126
"21325","RSM00028900",NA,NA,1994-05-19,38,168,245,98
"21326","RSM00028900",NA,NA,1994-05-20,0,114,215,81
"21327","RSM00028900",NA,NA,1994-05-21,0,162,276,70
"21328","RSM00028900",NA,NA,1994-05-22,0,243,298,190
"21329","RSM00028900",NA,NA,1994-05-23,84,189,288,140
"21330","RSM00028900",NA,NA,1994-05-24,0,135,173,92
"21331","RSM00028900",NA,NA,1994-05-25,53,138,167,102
"21332","RSM00028900",NA,NA,1994-05-26,149,111,170,80
"21333","RSM00028900",NA,NA,1994-05-27,0,122,178,54
"21334","RSM00028900",NA,NA,1994-05-28,0,164,220,110
"21335","RSM00028900",NA,NA,1994-05-29,92,157,210,95
"21336","RSM00028900",NA,NA,1994-05-30,0,84,133,45
"21337","RSM00028900",NA,NA,1994-05-31,0,99,148,35
"21338","RSM00028900",NA,NA,1994-06-01,0,153,237,81
"21339","RSM00028900",NA,NA,1994-06-02,3,153,222,105
"21340","RSM00028900",NA,NA,1994-06-03,0,161,205,122
"21341","RSM00028900",NA,NA,1994-06-04,5,154,202,112
"21342","RSM00028900",NA,NA,1994-06-05,3,152,194,120
"21343","RSM00028900",NA,NA,1994-06-06,0,192,244,137
"21344","RSM00028900",NA,NA,1994-06-07,0,223,274,176
"21345","RSM00028900",NA,NA,1994-06-08,0,232,289,168
"21346","RSM00028900",NA,NA,1994-06-09,0,249,297,202
"21347","RSM00028900",NA,NA,1994-06-10,0,227,270,174
"21348","RSM00028900",NA,NA,1994-06-11,0,231,282,185
"21349","RSM00028900",NA,NA,1994-06-12,19,254,331,189
"21350","RSM00028900",NA,NA,1994-06-13,50,241,279,193
"21351","RSM00028900",NA,NA,1994-06-14,222,148,194,134
"21352","RSM00028900",NA,NA,1994-06-15,14,140,206,94
"21353","RSM00028900",NA,NA,1994-06-16,61,152,177,134
"21354","RSM00028900",NA,NA,1994-06-17,0,162,205,120
"21355","RSM00028900",NA,NA,1994-06-18,3,179,252,110
"21356","RSM00028900",NA,NA,1994-06-19,107,163,197,145
"21357","RSM00028900",NA,NA,1994-06-20,0,146,194,96
"21358","RSM00028900",NA,NA,1994-06-21,14,156,191,125
"21359","RSM00028900",NA,NA,1994-06-22,11,147,171,120
"21360","RSM00028900",NA,NA,1994-06-23,0,161,208,125
"21361","RSM00028900",NA,NA,1994-06-24,3,167,199,142
"21362","RSM00028900",NA,NA,1994-06-25,0,153,193,113
"21363","RSM00028900",NA,NA,1994-06-26,0,162,223,116
"21364","RSM00028900",NA,NA,1994-06-27,212,160,229,134
"21365","RSM00028900",NA,NA,1994-06-28,8,162,211,135
"21366","RSM00028900",NA,NA,1994-06-29,131,146,167,131
"21367","RSM00028900",NA,NA,1994-06-30,190,153,184,134
"21368","RSM00028900",NA,NA,1994-07-01,95,166,194,146
"21369","RSM00028900",NA,NA,1994-07-02,0,177,226,141
"21370","RSM00028900",NA,NA,1994-07-03,7,190,226,154
"21371","RSM00028900",NA,NA,1994-07-04,0,192,241,162
"21372","RSM00028900",NA,NA,1994-07-05,0,172,217,151
"21373","RSM00028900",NA,NA,1994-07-06,0,141,177,128
"21374","RSM00028900",NA,NA,1994-07-07,10,136,166,112
"21375","RSM00028900",NA,NA,1994-07-08,76,158,182,147
"21376","RSM00028900",NA,NA,1994-07-09,0,147,172,135
"21377","RSM00028900",NA,NA,1994-07-10,0,161,206,136
"21378","RSM00028900",NA,NA,1994-07-11,0,195,245,146
"21379","RSM00028900",NA,NA,1994-07-12,0,214,265,164
"21380","RSM00028900",NA,NA,1994-07-13,45,198,257,181
"21381","RSM00028900",NA,NA,1994-07-14,0,140,196,110
"21382","RSM00028900",NA,NA,1994-07-15,0,135,162,109
"21383","RSM00028900",NA,NA,1994-07-16,0,175,229,135
"21384","RSM00028900",NA,NA,1994-07-17,0,179,230,126
"21385","RSM00028900",NA,NA,1994-07-18,0,197,247,147
"21386","RSM00028900",NA,NA,1994-07-19,0,206,263,127
"21387","RSM00028900",NA,NA,1994-07-20,0,222,273,166
"21388","RSM00028900",NA,NA,1994-07-21,0,225,265,184
"21389","RSM00028900",NA,NA,1994-07-22,12,215,259,170
"21390","RSM00028900",NA,NA,1994-07-23,10,206,246,167
"21391","RSM00028900",NA,NA,1994-07-24,11,180,230,160
"21392","RSM00028900",NA,NA,1994-07-25,0,172,214,148
"21393","RSM00028900",NA,NA,1994-07-26,0,177,222,155
"21394","RSM00028900",NA,NA,1994-07-27,54,153,194,114
"21395","RSM00028900",NA,NA,1994-07-28,0,135,185,98
"21396","RSM00028900",NA,NA,1994-07-29,3,143,169,130
"21397","RSM00028900",NA,NA,1994-07-30,43,157,194,138
"21398","RSM00028900",NA,NA,1994-07-31,8,184,243,160
"21399","RSM00028900",NA,NA,1994-08-01,0,201,257,142
"21400","RSM00028900",NA,NA,1994-08-02,0,216,255,178
"21401","RSM00028900",NA,NA,1994-08-03,0,183,227,135
"21402","RSM00028900",NA,NA,1994-08-04,0,155,200,123
"21403","RSM00028900",NA,NA,1994-08-05,34,124,159,103
"21404","RSM00028900",NA,NA,1994-08-06,65,134,158,115
"21405","RSM00028900",NA,NA,1994-08-07,0,205,261,150
"21406","RSM00028900",NA,NA,1994-08-08,0,214,276,150
"21407","RSM00028900",NA,NA,1994-08-09,0,225,272,186
"21408","RSM00028900",NA,NA,1994-08-10,53,197,238,167
